Cell_Name,Site ID,Node_Id,Cell_Id,Technology,Technology_Description,Band,Global_Cellid
Hanwella_South-CM1441-P_A,CM1441,25442,9,4G,LTE FDD,FDD2100,6513161
Padukka-CM0083-P_3D,CM0083,24521,9,4G,LTE FDD,FDD2100,6277385
Panagoda-CM0362-P_2A,CM0362,20888,9,4G,LTE FDD,FDD2100,5347337
Atigala_South-CM1607-P_C,CM1607,25926,9,4G,LTE FDD,FDD2100,6637065
Watareka-CM0534-P_2B,CM0534,24736,9,4G,LTE FDD,FDD2100,6332425
Watareka-CM0534-P_2A,CM0534,21236,9,4G,LTE FDD,FDD2100,5436425
Panagoda_East-CM0509-P_3B,CM0509,25001,9,4G,LTE FDD,FDD2100,6400265
Niripola-CM1271-P_B,CM1271,25199,9,4G,LTE FDD,FDD2100,6450953
Maha_Uragaha-GA0063-P_C,GA0063,25497,9,4G,LTE FDD,FDD2100,6527241
Haburugala-GA0071-P_4C,GA0071,22792,9,4G,LTE FDD,FDD2100,5834761
Uragasmanhandiya-GA0026-P_2C,GA0026,26677,9,4G,LTE FDD,FDD2100,6829321
Ranthotuwila-GA0201-P_4B,GA0201,25244,9,4G,LTE FDD,FDD2100,6462473
Gonagala_Miriswatta-GA0151-P_1B,GA0151,23243,9,4G,LTE FDD,FDD2100,5950217
Igalathalawa-GA0104-P_C,GA0104,27186,9,4G,LTE FDD,FDD2100,6959625
Kaluwamodara-KL0110-P_3A,KL0110,25915,9,4G,LTE FDD,FDD2100,6634249
Bentota-GA0003-P_2B,GA0003,20334,9,4G,LTE FDD,FDD2100,5205513
Dharga_Town_East-KL0323-P_4C,KL0323,26871,9,4G,LTE FDD,FDD2100,6878985
Ahungalla-GA0001-P_1C,GA0001,25907,9,4G,LTE FDD,FDD2100,6632201
Omatta-GA0105-P_1B,GA0105,22864,9,4G,LTE FDD,FDD2100,5853193
Nawalapitiya_East-KA0221-P_3C,KA0221,25240,9,4G,LTE FDD,FDD2100,6461449
Dolosbage_North_Lamp-KA5025-P_B,KA5025,24202,9,4G,LTE FDD,FDD2100,6195721
Ulapane-KA0070-P_4C,KA0070,25074,9,4G,LTE FDD,FDD2100,6418953
Thispane-NU0262-P_C,NU0262,27238,9,4G,LTE FDD,FDD2100,6972937
Aranayaka_South-KE0102-P_C,KE0102,23758,9,4G,LTE FDD,FDD2100,6082057
Nawalapitiya_North_Lamp-KA5057-P_C,KA5057,24536,9,4G,LTE FDD,FDD2100,6281225
Pussellawa-NU0006-P_2B,NU0006,21033,9,4G,LTE FDD,FDD2100,5384457
Aranayaka_Town-KE0253-P_B,KE0253,24900,9,4G,LTE FDD,FDD2100,6374409
Watakedeniya_Lamp-KA5056-P_C,KA5056,24205,9,4G,LTE FDD,FDD2100,6196489
Kothmale-NU0012-P_2B,NU0012,25051,9,4G,LTE FDD,FDD2100,6413065
Nawalapitiya_RW_5_Lamp-KA5135-P_C,KA5135,26060,9,4G,LTE FDD,FDD2100,6671369
Matara_Bus_Stand-MR0085-P_2A,MR0085,21026,9,4G,LTE FDD,FDD2100,5382665
Thihagoda-MR0016-P_1A,MR0016,22896,9,4G,LTE FDD,FDD2100,5861385
Kotawila_South-MR0255-P_2B,MR0255,26533,9,4G,LTE FDD,FDD2100,6792457
Duwagoda-MR0264-P_C,MR0264,26821,9,4G,LTE FDD,FDD2100,6866185
Thudawa_Lamp-MR5007-P_C,MR5007,24204,9,4G,LTE FDD,FDD2100,6196233
Kotawila-MR0068-P_1C,MR0068,22824,9,4G,LTE FDD,FDD2100,5842953
Hathamuna-MR0142-P_3C,MR0142,22384,9,4G,LTE FDD,FDD2100,5730313
Thelijjawila_Town-MR0160-P_1A,MR0160,24741,9,4G,LTE FDD,FDD2100,6333705
Kapugama-MR0162-P_2C,MR0162,23891,9,4G,LTE FDD,FDD2100,6116105
Matara_DBN-MR0096-P_1B,MR0096,20377,9,4G,LTE FDD,FDD2100,5216521
Panana-RA0265-P_C,RA0265,25411,9,4G,LTE FDD,FDD2100,6505225
Mahawalathenna-RA0066-P_A,RA0066,22443,9,4G,LTE FDD,FDD2100,5745417
Samanalawewa-RA0172-P_C,RA0172,23230,9,4G,LTE FDD,FDD2100,5946889
Godakumbura-RA0245-P_C,RA0245,25409,9,4G,LTE FDD,FDD2100,6504713
Balangoda_Suntel-RA0136-P_2A,RA0136,20296,9,4G,LTE FDD,FDD2100,5195785
Damahana-RA0189-P_C,RA0189,23845,9,4G,LTE FDD,FDD2100,6104329
Karadiyamulla-RA0307-P_1C,RA0307,26846,9,4G,LTE FDD,FDD2100,6872585
Balangoda_Suntel-RA0136-P_4B,RA0136,23979,9,4G,LTE FDD,FDD2100,6138633
Belihul_Oya-RA0009-P_2A,RA0009,25245,9,4G,LTE FDD,FDD2100,6462729
Olugantota-RA0069-P_1B,RA0069,21090,9,4G,LTE FDD,FDD2100,5399049
Beliatta_North-HA0204-P_B,HA0204,25242,9,4G,LTE FDD,FDD2100,6461961
Beliatta_Town-HA0065-P_C,HA0065,26883,9,4G,LTE FDD,FDD2100,6882057
Danketiya-HA0203-P_C,HA0203,27699,9,4G,LTE FDD,FDD2100,7090953
Vitharandeniya-HA0033-P_1A,HA0033,26120,9,4G,LTE FDD,FDD2100,6686729
Getamanna-MR0033-P_B,MR0033,22332,9,4G,LTE FDD,FDD2100,5717001
Beliatta_North-HA0204-P_C,HA0204,24493,9,4G,LTE FDD,FDD2100,6270217
Beliatta-HA0002-P_C,HA0002,22231,9,4G,LTE FDD,FDD2100,5691145
Ovilana-HA0190-P_C,HA0190,23381,9,4G,LTE FDD,FDD2100,5985545
Okewela-HA0097-P_2B,HA0097,25233,9,4G,LTE FDD,FDD2100,6459657
Modarawana-HA0177-P_C,HA0177,22306,9,4G,LTE FDD,FDD2100,5710345
Pothuwilapura-KL0244-P_C,KL0244,25471,9,4G,LTE FDD,FDD2100,6520585
Kalutara_Town-KL0023-P_1C,KL0023,20994,9,4G,LTE FDD,FDD2100,5374473
Rannungala-KL0080-P_4A,KL0080,21333,9,4G,LTE FDD,FDD2100,5461257
Dediyawala-KL0079-P_C,KL0079,26886,9,4G,LTE FDD,FDD2100,6882825
Payagala-KL0026-P_4A,KL0026,25393,9,4G,LTE FDD,FDD2100,6500617
Kalutara_North-KL0007-P_1A,KL0007,25028,9,4G,LTE FDD,FDD2100,6407177
Wadduwa-KL0015-P_2B,KL0015,25403,9,4G,LTE FDD,FDD2100,6503177
Kalutara_North-KL0007-P_4C,KL0007,20986,9,4G,LTE FDD,FDD2100,5372425
Katukurunda_East-KL0082-P_1C,KL0082,21334,9,4G,LTE FDD,FDD2100,5461513
Maha_Heenatiyangala-KL0402-P_2A,KL0402,27189,9,4G,LTE FDD,FDD2100,6960393
Hawaeliya_2_Lamp-NU5020-P_C,NU5020,24299,9,4G,LTE FDD,FDD2100,6220553
Meepilimana-NU0091-P_B,NU0091,23357,9,4G,LTE FDD,FDD2100,5979401
Nuwara_Eliya_Town_West-NU0260-P_C,NU0260,27236,9,4G,LTE FDD,FDD2100,6972425
Nuwara_Eliya_North2_A5_FP-NU0049-P_B,NU0049,21394,9,4G,LTE FDD,FDD2100,5476873
Udaradella-NU0014-P_1C,NU0014,23808,9,4G,LTE FDD,FDD2100,6094857
Watagoda_Reloc-NU0071-P_2A,NU0071,22915,9,4G,LTE FDD,FDD2100,5866249
Pundaluoya-NU0067-P_2C,NU0067,21397,9,4G,LTE FDD,FDD2100,5477641
Nuwara_Eliya_DTL-NU0031-P_2B,NU0031,26901,9,4G,LTE FDD,FDD2100,6886665
Watagoda_Reloc-NU0071-P_2C,NU0071,25408,9,4G,LTE FDD,FDD2100,6504457
Uva_Pelawatta-MO0014-P_C,MO0014,22907,9,4G,LTE FDD,FDD2100,5864201
Maduruketiya-MO0068-P_C,MO0068,23352,9,4G,LTE FDD,FDD2100,5978121
Bohitiya-MO0092-P_C,MO0092,26514,9,4G,LTE FDD,FDD2100,6787593
Okkampitiya-MO0018-P_2B,MO0018,23135,9,4G,LTE FDD,FDD2100,5922569
Buttala-MO0004-P_2B,MO0004,25968,9,4G,LTE FDD,FDD2100,6647817
Nakkala_West-MO0084-P_A,MO0084,24075,9,4G,LTE FDD,FDD2100,6163209
Muppane-MO0189-P_C,MO0189,26808,9,4G,LTE FDD,FDD2100,6862857
Kumbukkana-MO0019-P_C,MO0019,23429,9,4G,LTE FDD,FDD2100,5997833
Obbegoda-MO0035-P_A,MO0035,23152,9,4G,LTE FDD,FDD2100,5926921
Tissapura-BD0048-P_1C,BD0048,23253,9,4G,LTE FDD,FDD2100,5952777
Beligalla-BD0039-P_C,BD0039,23257,9,4G,LTE FDD,FDD2100,5953801
Udadumbara-KA0069-P_D,KA0069,22901,9,4G,LTE FDD,FDD2100,5862665
Rangala_Town-KA0635-P_C,KA0635,27218,9,4G,LTE FDD,FDD2100,6967817
Hasalaka_North-KA0566-P_C,KA0566,26755,9,4G,LTE FDD,FDD2100,6849289
Kiripattiya-KA0619-P_C,KA0619,27204,9,4G,LTE FDD,FDD2100,6964233
Uyangolla-BD0050-P_C,BD0050,26585,9,4G,LTE FDD,FDD2100,6805769
Mahiyangana_Town-BD0014-P_3B,BD0014,21207,9,4G,LTE FDD,FDD2100,5429001
Migahakivula-BD0021-P_C,BD0021,23285,9,4G,LTE FDD,FDD2100,5960969
Katugasthota-KA0012-P_3A,KA0012,25910,9,4G,LTE FDD,FDD2100,6632969
Palletalawinna_Rw_2_Lamp-KA5043-P_C,KA5043,26098,9,4G,LTE FDD,FDD2100,6681097
Pallekele_Asiri_Place-KA0378-P_2A,KA0378,27217,9,4G,LTE FDD,FDD2100,6967561
Polgolla_North-KA0383-P_A,KA0383,24651,9,4G,LTE FDD,FDD2100,6310665
Ampitiya_West-KA0119-P_3A,KA0119,25836,9,4G,LTE FDD,FDD2100,6614025
Dambarawa-KA0105-P_2B,KA0105,20966,9,4G,LTE FDD,FDD2100,5367305
Palletalawinna_Rw_Lamp-KA5042-P_C,KA5042,26097,9,4G,LTE FDD,FDD2100,6680841
Ampitiya-KA0002-P_1B,KA0002,25407,9,4G,LTE FDD,FDD2100,6504201
Katugasthota_East-KA0052-P_C,KA0052,25173,9,4G,LTE FDD,FDD2100,6444297
Enasalwatta-MR0107-P_4B,MR0107,26453,9,4G,LTE FDD,FDD2100,6771977
Kotapola_Town_Reloc-MR0219-P_C,MR0219,26601,9,4G,LTE FDD,FDD2100,6809865
Kotapola-MR0024-P_C,MR0024,21365,9,4G,LTE FDD,FDD2100,5469449
Deniyaya_Town-MR0060-P_3C,MR0060,22353,9,4G,LTE FDD,FDD2100,5722377
Thalapalakanda-MR0188-P_C,MR0188,26812,9,4G,LTE FDD,FDD2100,6863881
Mulatiyana-MR0015-P_1C,MR0015,25329,9,4G,LTE FDD,FDD2100,6484233
Kotapola-MR0024-P_3A,MR0024,25085,9,4G,LTE FDD,FDD2100,6421769
Urubokka-MR0027-P_1C,MR0027,25914,9,4G,LTE FDD,FDD2100,6633993
Kolawenigama-MR0166-P_C,MR0166,28040,9,4G,LTE FDD,FDD2100,7178249
Ittademaliya-HA0150-P_C,HA0150,22299,9,4G,LTE FDD,FDD2100,5708553
Walasmulla-HA0009-P_1B,HA0009,20932,9,4G,LTE FDD,FDD2100,5358601
Gangulandeniya-RA0174-P_A,RA0174,22491,9,4G,LTE FDD,FDD2100,5757705
Mellaketigoda-HA0206-P_C,HA0206,27982,9,4G,LTE FDD,FDD2100,7163401
Middeniya-HA0012-P_C,HA0012,22240,9,4G,LTE FDD,FDD2100,5693449
Kirama-HA0030-P_1C,HA0030,22256,9,4G,LTE FDD,FDD2100,5697545
Udagomadiya-HA0129-P_A,HA0129,25930,9,4G,LTE FDD,FDD2100,6638089
Medamulana-HA0038-P_C,HA0038,23240,9,4G,LTE FDD,FDD2100,5949449
Homagama_Town-CM0199-P_B,CM0199,20878,9,4G,LTE FDD,FDD2100,5344777
Malapalla-CM1111-P_3A,CM1111,24519,9,4G,LTE FDD,FDD2100,6276873
Prasannapura-CM1602-P_3A,CM1602,26662,9,4G,LTE FDD,FDD2100,6825481
Madulawa-CM0618-P_2C,CM0618,24738,9,4G,LTE FDD,FDD2100,6332937
Brahmanagama_South-CM1864-P_A,CM1864,25428,9,4G,LTE FDD,FDD2100,6509577
Mattegoda-CM0064-P_1C,CM0064,26118,9,4G,LTE FDD,FDD2100,6686217
Diyagama_South-CM0390-P_2B,CM0390,25999,9,4G,LTE FDD,FDD2100,6655753
Pahala_Padukka-CM0497-P_2A,CM0497,22868,9,4G,LTE FDD,FDD2100,5854217
Viharagala-HA0077-P_1A,HA0077,26121,9,4G,LTE FDD,FDD2100,6686985
Ridiyagama_Safaripark-HA0200-P_C,HA0200,24682,9,4G,LTE FDD,FDD2100,6318601
Lunugamwehera-HA0024-P_C,HA0024,22251,9,4G,LTE FDD,FDD2100,5696265
Suriyawewa_North-MO0095-P_C,MO0095,23797,9,4G,LTE FDD,FDD2100,6092041
Sewanagala-MO0112-P_4A,MO0112,25039,9,4G,LTE FDD,FDD2100,6409993
Kiriibban_Ara-MO0028-P_2A,MO0028,25992,9,4G,LTE FDD,FDD2100,6653961
Suriyawewa_South-HA0154-P_C,HA0154,24679,9,4G,LTE FDD,FDD2100,6317833
Wedihitikanda-MO0003-P_3A,MO0003,21351,9,4G,LTE FDD,FDD2100,5465865
Hedigama-CM0412-P_4A,CM0412,24997,9,4G,LTE FDD,FDD2100,6399241
Bokundara-CM0407-P_2A,CM0407,26855,9,4G,LTE FDD,FDD2100,6874889
Kindelpitiya-KL0207-P_1B,KL0207,22816,9,4G,LTE FDD,FDD2100,5840905
Piliyandala_RT-CM0224-P_1A,CM0224,26864,9,4G,LTE FDD,FDD2100,6877193
Moratuwa_North-CM0155-P_C,CM0155,20222,9,4G,LTE FDD,FDD2100,5176841
Batakettara-CM0532-P_1C,CM0532,27855,9,4G,LTE FDD,FDD2100,7130889
Horethuduwa-KL0048-P_2C,KL0048,21078,9,4G,LTE FDD,FDD2100,5395977
Moratuwa-CM0069-P_2A,CM0069,25174,9,4G,LTE FDD,FDD2100,6444553
Puwakpitiya-CM0227-P_3B,CM0227,20882,9,4G,LTE FDD,FDD2100,5345801
Awissawella_Bus_Stand-CM0510-P_A,CM0510,24695,9,4G,LTE FDD,FDD2100,6321929
Getahetta_North-RA0298-P_C,RA0298,26835,9,4G,LTE FDD,FDD2100,6869769
Kosgama-CM0051-P_3D,CM0051,20873,9,4G,LTE FDD,FDD2100,5343497
Awissawella_Town-CM0003-P_2B,CM0003,20870,9,4G,LTE FDD,FDD2100,5342729
Maniyamgama-KE0197-P_C,KE0197,23361,9,4G,LTE FDD,FDD2100,5980425
Awissawella_DBN-RA0135-P_2A,RA0135,27486,9,4G,LTE FDD,FDD2100,7036425
Kiriwandala_Lamp-CM5188-P_C,CM5188,24962,9,4G,LTE FDD,FDD2100,6390281
Pelawatta-KL0042-P_2B,KL0042,22871,9,4G,LTE FDD,FDD2100,5854985
Paranakade-KL0063-P_3C,KL0063,21005,9,4G,LTE FDD,FDD2100,5377289
Munghena-KL0105-P_1C,KL0105,26149,9,4G,LTE FDD,FDD2100,6694153
Maggona-KL0084-P_2A,KL0084,21088,9,4G,LTE FDD,FDD2100,5398537
Beruwala_Town-KL0061-P_1B,KL0061,21004,9,4G,LTE FDD,FDD2100,5377033
Kumbadoowa-KL0332-P_C,KL0332,26263,9,4G,LTE FDD,FDD2100,6723337
China_Fort-KL2000-P_C,KL2000,26436,9,4G,LTE FDD,FDD2100,6767625
Maggona_Railway_Lamp-KL5017-P_C,KL5017,25272,9,4G,LTE FDD,FDD2100,6469641
Randles_Hill-KA0621-P_C,KA0621,27206,9,4G,LTE FDD,FDD2100,6964745
Ethulgama_East_Lamp-KA5303-P_C,KA5303,28007,9,4G,LTE FDD,FDD2100,7169801
Puliyadda-KA0143-P_1C,KA0143,25922,9,4G,LTE FDD,FDD2100,6636041
Gurudeniya-KA0059-P_1C,KA0059,26329,9,4G,LTE FDD,FDD2100,6740233
Topaz-KA0018-P_2C,KA0018,26877,9,4G,LTE FDD,FDD2100,6880521
Bowala-KA0025-P_C,KA0025,20943,9,4G,LTE FDD,FDD2100,5361417
Suravirugama-HA0270-P_C,HA0270,28017,9,4G,LTE FDD,FDD2100,7172361
Primrose-KA0017-P_2C,KA0017,26300,9,4G,LTE FDD,FDD2100,6732809
Metihakka_North-MT0193-P_A,MT0193,26292,9,4G,LTE FDD,FDD2100,6730761
Kalawana-RA0012-P_1C,RA0012,25053,9,4G,LTE FDD,FDD2100,6413577
Laggala-MT0004-P_3B,MT0004,26006,9,4G,LTE FDD,FDD2100,6657545
Ethiligoda-GA0161-P_3C,GA0161,24864,9,4G,LTE FDD,FDD2100,6365193
Udapussellawa-NU0041-P_3A,NU0041,28039,9,4G,LTE FDD,FDD2100,7177993
Karawanella-KE0001-P_1B,KE0001,20974,9,4G,LTE FDD,FDD2100,5369353
Kahandamodara_Reloc-HA0151-P_1C,HA0151,25314,9,4G,LTE FDD,FDD2100,6480393
Welivitiya-GA0064-P_2B,GA0064,22919,9,4G,LTE FDD,FDD2100,5867273
Welivitiya-GA0064-P_3A,GA0064,25818,9,4G,LTE FDD,FDD2100,6609417
Buddama_Junction-MO0125-P_D,MO0125,24856,9,4G,LTE FDD,FDD2100,6363145
Buddama-MO0039-P_C,MO0039,23792,9,4G,LTE FDD,FDD2100,6090761
Meepawala-GA0268-P_C,GA0268,25743,9,4G,LTE FDD,FDD2100,6590217
Galle_Elliot-GA0005-P_2C,GA0005,20141,9,4G,LTE FDD,FDD2100,5156105
Randenigala-NU0032-P_A,NU0032,23813,9,4G,LTE FDD,FDD2100,6096137
Wakwella_Rd-GA0093-P_C,GA0093,22910,9,4G,LTE FDD,FDD2100,5864969
Karawita_Reloc-RA0183-P_2A,RA0183,27505,9,4G,LTE FDD,FDD2100,7041289
Imbulatenna-KE0275-P_2B,KE0275,26321,9,4G,LTE FDD,FDD2100,6738185
Mabotuwana-GA0206-P_C,GA0206,26130,9,4G,LTE FDD,FDD2100,6689289
Poddala-GA0141-P_2B,GA0141,21097,9,4G,LTE FDD,FDD2100,5400841
Pilana-GA0079-P_2B,GA0079,22874,9,4G,LTE FDD,FDD2100,5855753
Kolongoda-KA0278-P_C,KA0278,23343,9,4G,LTE FDD,FDD2100,5975817
Pallepola-MT0017-P_1C,MT0017,26113,9,4G,LTE FDD,FDD2100,6684937
Bellana-KL0032-P_C,KL0032,25981,9,4G,LTE FDD,FDD2100,6651145
Pallepola_Town-MT0160-P_C,MT0160,24718,9,4G,LTE FDD,FDD2100,6327817
Balagolla_East-KA0370-P_3B,KA0370,24743,9,4G,LTE FDD,FDD2100,6334217
Gandara-MR0008-P_2B,MR0008,25422,9,4G,LTE FDD,FDD2100,6508041
Hepitiya_2_Lamp-KA5018-P_C,KA5018,24210,9,4G,LTE FDD,FDD2100,6197769
Hungama_Town-HA0244-P_C,HA0244,26727,9,4G,LTE FDD,FDD2100,6842121
Warunagama-MO0056-P_C,MO0056,23182,9,4G,LTE FDD,FDD2100,5934601
Batangala-KE0135-P_C,KE0135,26613,9,4G,LTE FDD,FDD2100,6812937
Wellawaya-MO0008-P_4C,MO0008,25808,9,4G,LTE FDD,FDD2100,6606857
Ganthuna-KE0203-P_1A,KE0203,25962,9,4G,LTE FDD,FDD2100,6646281
Kotabowa-MO0142-P_1B,MO0142,25913,9,4G,LTE FDD,FDD2100,6633737
Wanduramba_South-GA0273-P_C,GA0273,24032,9,4G,LTE FDD,FDD2100,6152201
Mattamagoda-KE0146-P_3C,KE0146,26903,9,4G,LTE FDD,FDD2100,6887177
Karandana-RA0079-P_2B,RA0079,22451,9,4G,LTE FDD,FDD2100,5747465
Ragala-NU0022-P_2B,NU0022,25212,9,4G,LTE FDD,FDD2100,6454281
Karapitiya-GA0011-P_2B,GA0011,20335,9,4G,LTE FDD,FDD2100,5205769
Dickwella-MR0003-P_2A,MR0003,21019,9,4G,LTE FDD,FDD2100,5380873
Udugalakanda-KL0156-P_C,KL0156,23783,9,4G,LTE FDD,FDD2100,6088457
Galapitamada-KE0027-P_2B,KE0027,23752,9,4G,LTE FDD,FDD2100,6080521
Hakmana-MR0009-P_3C,MR0009,25262,9,4G,LTE FDD,FDD2100,6467081
Unawatuna_Beach_Lamp-GA5017-P_C,GA5017,24300,9,4G,LTE FDD,FDD2100,6220809
Boosa_Camp-GA0317-P_1A,GA0317,26004,9,4G,LTE FDD,FDD2100,6657033
Radampola-MR0144-P_C,MR0144,22386,9,4G,LTE FDD,FDD2100,5730825
Imagira_Lamp-KL5011-P_C,KL5011,26411,9,4G,LTE FDD,FDD2100,6761225
Theldeniya_Suntel-KA0265-P_1A,KA0265,22894,9,4G,LTE FDD,FDD2100,5860873
Thelikada-GA0040-P_1A,GA0040,25008,9,4G,LTE FDD,FDD2100,6402057
Bothalegama-KL0237-P_3A,KL0237,25284,9,4G,LTE FDD,FDD2100,6472713
Kattakaduwa-HA0061-P_1A,HA0061,22280,9,4G,LTE FDD,FDD2100,5703689
Talalla-MR0215-P_1B,MR0215,24847,9,4G,LTE FDD,FDD2100,6360841
Wilgamuwa-MT0079-P_D,MT0079,22922,9,4G,LTE FDD,FDD2100,5868041
Bibile-MO0009-P_3B,MO0009,25038,9,4G,LTE FDD,FDD2100,6409737
Yatiyana-MR0056-P_C,MR0056,22350,9,4G,LTE FDD,FDD2100,5721609
Urugamuwa-MR0212-P_C,MR0212,24633,9,4G,LTE FDD,FDD2100,6306057
Baduraliya_Town-KL0044-P_1A,KL0044,25368,9,4G,LTE FDD,FDD2100,6494217
Nalanda_Town-MT0241-P_C,MT0241,27225,9,4G,LTE FDD,FDD2100,6969609
Gonagaldeniya-KE0116-P_A,KE0116,23244,9,4G,LTE FDD,FDD2100,5950473
Liyanwela_Lamp-NU5095-P_C,NU5095,27996,9,4G,LTE FDD,FDD2100,7166985
Kengalla-KA0104-P_1C,KA0104,26109,9,4G,LTE FDD,FDD2100,6683913
Ambamalla_GS_KEG_27-KE0356-P_C,KE0356,28049,9,4G,LTE FDD,FDD2100,7180553
Minwana_GS_KEG-KE0344-P_C,KE0344,26524,9,4G,LTE FDD,FDD2100,6790153
Dandeniya-MR0164-P_C,MR0164,25935,9,4G,LTE FDD,FDD2100,6639369
Hikkaduwa_East-GA0339-P_2B,GA0339,26545,9,4G,LTE FDD,FDD2100,6795529
Totagamuwa-MT0093-P_2A,MT0093,26419,9,4G,LTE FDD,FDD2100,6763273
Mahakalugolla-MO0051-P_C,MO0051,24669,9,4G,LTE FDD,FDD2100,6315273
Runakanda_Lamp-KL5054-P_B,KL5054,25575,9,4G,LTE FDD,FDD2100,6547209
Walapane-NU0023-P_3C,NU0023,26559,9,4G,LTE FDD,FDD2100,6799113
Dodangoda_East_Reloc-KL0215-P_1B,KL0215,26568,9,4G,LTE FDD,FDD2100,6801417
Hanthana_SLA-KA9000-P_C,KA9000,26603,9,4G,LTE FDD,FDD2100,6810377
Panapola-RA0252-P_B,RA0252,25719,9,4G,LTE FDD,FDD2100,6584073
Weligalla_South-KA0450-P_C,KA0450,25952,9,4G,LTE FDD,FDD2100,6643721
Hapugasthenna-NU0054-P_A,NU0054,25942,9,4G,LTE FDD,FDD2100,6641161
Kulugammana-KA0086-P_1C,KA0086,26538,9,4G,LTE FDD,FDD2100,6793737
Yatiyanthota_Bus_Stand-KE0243-P_A,KE0243,24788,9,4G,LTE FDD,FDD2100,6345737
Uda_Beragama-HA0162-P_2A,HA0162,26555,9,4G,LTE FDD,FDD2100,6798089
Udadumbara_North-KA0371-P_A,KA0371,25738,9,4G,LTE FDD,FDD2100,6588937
Watagoda_South-NU0220-P_A,NU0220,26024,9,4G,LTE FDD,FDD2100,6662153
Nanuoya_Town_North-NU0159-P_A,NU0159,25741,9,4G,LTE FDD,FDD2100,6589705
Paraththa-KL0152-P_2B,KL0152,22509,9,4G,LTE FDD,FDD2100,5762313
Beruwala-KL0036-P_1A,KL0036,26579,9,4G,LTE FDD,FDD2100,6804233
Mawalgama-CM0681-P_A,CM0681,25790,9,4G,LTE FDD,FDD2100,6602249
Badalkumbura_Reloc-MO0166-P_C,MO0166,24854,9,4G,LTE FDD,FDD2100,6362633
Dodangoda-KL0021-P_1C,KL0021,26311,9,4G,LTE FDD,FDD2100,6735625
Ihala_Keembiya-GA0128-P_B,GA0128,25868,9,4G,LTE FDD,FDD2100,6622217
Kukurampola-MO0137-P_C,MO0137,24898,9,4G,LTE FDD,FDD2100,6373897
Deliwa-MO0091-P_C,MO0091,24908,9,4G,LTE FDD,FDD2100,6376457
Derangala-MR0225-P_A,MR0225,24948,9,4G,LTE FDD,FDD2100,6386697
Ohiya-BD0080-P_B,BD0080,26081,9,4G,LTE FDD,FDD2100,6676745
Mulana-HA0210-P_C,HA0210,25235,9,4G,LTE FDD,FDD2100,6460169
Sewanagala_North-MO0120-P_A,MO0120,24891,9,4G,LTE FDD,FDD2100,6372105
Wendaruwa_Lamp-KA5022-P_C,KA5022,24303,9,4G,LTE FDD,FDD2100,6221577
Roberiya_GS_BAD_34-BD0278-P_C,BD0278,27702,9,4G,LTE FDD,FDD2100,7091721
Balagolla_East-KA0370-P_3A,KA0370,26307,9,4G,LTE FDD,FDD2100,6734601
Deraniyagala_Town_Lamp-KE5084-P_C,KE5084,27970,9,4G,LTE FDD,FDD2100,7160329
Harasbedda-NU0132-P_C,NU0132,27983,9,4G,LTE FDD,FDD2100,7163657
Thawalama_North-GA0259-P_C,GA0259,25871,9,4G,LTE FDD,FDD2100,6622985
Mirissa_Tourism-MR0268-P_A,MR0268,24151,9,4G,LTE FDD,FDD2100,6182665
Kudamaduwa_Reloc-CM2481-P_1B,CM2481,27335,9,4G,LTE FDD,FDD2100,6997769
Walgama-MR0113-P_3A,MR0113,25213,9,4G,LTE FDD,FDD2100,6454537
Horethuduwa_SS-KL0406-P_3A,KL0406,26911,9,4G,LTE FDD,FDD2100,6889225
Kahagolla_Lamp-BD5069-P_C,BD5069,26208,9,4G,LTE FDD,FDD2100,6709257
Topaz-KA0018-P_3B,KA0018,28013,9,4G,LTE FDD,FDD2100,7171337
Thotamuna_Lamp-MR5050-P_C,MR5050,27990,9,4G,LTE FDD,FDD2100,7165449
Ginigalthudawa_Lamp-GA5089-P_C,GA5089,27995,9,4G,LTE FDD,FDD2100,7166729
Hinguralakanda_Temple_Lamp-KE5082-P_C,KE5082,27966,9,4G,LTE FDD,FDD2100,7159305
Kankanamgoda-KL0435-P_3A,KL0435,27540,9,4G,LTE FDD,FDD2100,7050249
Anguruwathota-KL0136-P_2B,KL0136,27127,9,4G,LTE FDD,FDD2100,6944521
Homagama-CM0142-P_2A,CM0142,20316,9,4G,LTE FDD,FDD2100,5200905
Kadigamuwa_GS_KEG_23-KE0352-P_C,KE0352,27712,9,4G,LTE FDD,FDD2100,7094281
Medagama-MO0011-P_C,MO0011,26065,9,4G,LTE FDD,FDD2100,6672649
Kankanamgoda-KL0435-P_2B,KL0435,27774,9,4G,LTE FDD,FDD2100,7110153
Campion-NU0118-P_C,NU0118,24933,9,4G,LTE FDD,FDD2100,6382857
Hatton_DAP-NU0027-P_1A,NU0027,25418,9,4G,LTE FDD,FDD2100,6507017
Mawanella_North-KE0209-P_3A,KE0209,26487,9,4G,LTE FDD,FDD2100,6780681
Admin_Complex-HA0094-P_A,HA0094,21424,9,4G,LTE FDD,FDD2100,5484553
Hidramani-CM0783-P_C,CM0783,21239,9,4G,LTE FDD,FDD2100,5437193
Ampitiya-KA0002-P_3A,KA0002,27847,9,4G,LTE FDD,FDD2100,7128841
Demodara_Lamp-BD5031-P_C,BD5031,25131,9,4G,LTE FDD,FDD2100,6433545
