cellid,enodebid,physcellid,time_timestamp,localcellid,eutrancellid1,eutrancellid2,eutrancellid3,avg_dlrsrp_s,avg_dlrsrq_s,avg_longitude,avg_latitude,avg_dlearfcn,avg_dlrsrp_d1,avg_dlrsrq_d1,avg_dlrsrp_d2,avg_dlrsrq_d2,avg_dlrsrp_d3,avg_dlrsrq_d3,avg_dlcqi,avg_ta
3,21585,112,01:25.0,3,4294967295,,,-113,-17.7,80.139958,7.131479,1725,-115.2,-18.6,,,,,5.8,18.3
3,24157,57,00:20.0,3,5195020,5195030,,-97,-13,79.848993,7.211419,1725,-100,-17,-103,-18.5,,,,4
10,20425,341,00:28.0,10,5228820,,,-95.6,-13.7,81.610555,7.783811,1725,-98.6,-15.9,,,,,10.8,5.5
0,22689,309,00:55.0,0,5326849,6165248,5413920,-108,-18,80.360965,7.468912,1725,-105,-14,-108,-17,-110,-19,,12
20,20303,211,00:17.0,20,5197578,,,-100.8,-14.5,81.72833,7.68704,1725,-103.8,-16.3,,,,,8,9
0,20697,339,00:18.0,0,5298453,5298443,,-94.5,-12.5,79.950133,7.172943,1725,-100,-17,-103,-19.3,,,9,4
0,23520,180,00:24.0,0,5208084,,,-99,-13.5,79.91066,7.143445,1725,-109,-20,,,,,7,11
0,21893,256,00:29.0,0,6177539,6177536,,-115,-16.5,80.384006,8.338766,1725,-111,-15,-112,-15.5,,,8,16
2,20731,377,01:58.0,2,5307137,6269440,6269441,-106,-15.5,79.839882,7.211009,1725,-105,-15.5,-106,-17,-108,-18,4,8
2,20424,128,00:04.0,2,5228575,6294016,,-102,-14,81.564404,7.918381,1725,-107,-20,-107,-18.5,,,5,26
2,20424,128,01:59.0,2,5228547,,,-101.8,-11.5,81.557531,7.920552,1725,-107.2,-16.2,,,,,9.6,12.6
2,20424,128,00:55.0,2,5228547,,,-100,-12.2,81.558355,7.920641,1725,-103.7,-15.6,,,,,7.6,11.3
2,20424,128,01:36.0,2,5228547,,,-103.8,-12,81.555077,7.921987,1725,-109,-16.3,,,,,9.9,16.1
2,20424,128,01:28.0,2,6130688,6294016,,-103,-12.5,81.547649,7.918118,1725,-107,-17.5,-109,-18.5,,,6,25
0,21846,95,00:23.0,0,5152022,,,-97,-11.5,79.849865,6.921145,1725,-102,-16,,,,,15,5
2,24045,146,01:04.0,2,5903872,5906432,6155520,-108,-20,81.492179,7.972486,1725,-110,-20,-112,-20,-117,-20,3,39
10,20425,341,00:20.0,10,5228820,,,-97.5,-12.8,81.610511,7.784002,1725,-101.2,-15.9,,,,,8.5,3.8
0,20559,114,01:50.0,0,5304834,6212118,,-111,-12.5,79.875435,6.978492,1725,-117,-18.5,-117,-18.5,,,7,3
30,20303,327,00:10.0,30,5197569,,,-87.5,-13.4,81.725733,7.686842,1725,-91.5,-16.1,,,,,7.5,5.8
0,21685,372,01:35.0,0,6674178,5552159,6670338,-109,-17.5,80.377662,7.480364,1725,-108,-16,-113,-20,-114,-20,6,4
22,21115,127,00:58.0,22,5405954,5197076,,-98,-10.5,80.409551,8.335087,1725,-106,-20,-106,-17,,,7,4
12,24860,405,01:56.0,12,6371850,6364192,5194528,-109,-19,79.854647,7.242355,1725,-110,-18.5,-110,-19,-110,-18,,13
2,24586,446,01:18.0,2,6127106,,,-108,-17,81.508687,7.966045,1725,-108,-18.5,,,,,5,46
2,20424,128,00:03.0,2,5228547,,,-106.3,-12.1,81.554002,7.922878,1725,-111,-16.2,,,,,9.8,16.4
91,27394,230,00:35.0,91,6050128,,,-107.8,-12.1,79.736001,8.042749,525,-111,-15.6,,,,,8.5,17
3,21118,57,00:51.0,3,5406208,5406218,,-97,-11,80.832318,8.548354,1725,-102,-11,-108,-20,,,10,0
1,21653,176,00:54.0,1,5312778,5309955,,-92,-17.5,80.013688,9.668275,1725,-94,-17.5,-95,-20,,,3,8
1,24586,445,01:51.0,1,6294018,,,-103.7,-14.8,81.537995,7.921448,1725,-106.7,-18.2,,,,,9,7.5
2,20424,128,01:04.0,2,6294016,,,-111.3,-12,81.55358,7.920454,1725,-116,-16.8,,,,,7,19.5
2,20424,128,01:02.0,2,6155530,6127104,,-110,-14,81.502025,7.928082,1725,-112,-16,-115,-17,,,5,90
21,21653,174,01:28.0,21,7164928,5543168,5316866,-92,-13.5,80.009582,9.669965,1725,-95,-16.5,-96,-20,-97,-18,5,1
2,27658,32,01:40.0,2,5234689,,,-97,-11.5,79.858395,6.916908,1725,-103,-14,,,,,8,3
91,27394,230,00:45.0,91,6050138,,,-105.2,-12.5,79.735336,8.043227,525,-110.8,-17.6,,,,,7.6,18.2
10,20303,212,00:29.0,10,5197598,5232396,6311190,-101,-13.5,81.729883,7.684285,1725,-108,-18,-109,-19,-110,-20,4,7
10,20303,212,00:40.0,10,6311190,5197598,6311168,-101,-13,81.729278,7.685128,1725,-105.5,-19.5,-106.5,-17.8,-106.5,-20,4.5,7.5
2,21443,30,00:03.0,2,5489439,,,-101.3,-14.1,81.668912,7.305563,1725,-101.9,-13.3,,,,,11,7
2,20424,128,00:16.0,2,6294016,6130688,,-103,-12.5,81.549583,7.918552,1725,-108,-18,-108,-18,,,6,25
1,24829,238,01:15.0,1,7175168,6205440,6486272,-125,-20,81.048048,7.646668,1725,-120,-20,-122,-20,-123,-20,7,56
2,20424,128,01:43.0,2,6294016,,,-107.5,-13,81.549083,7.920953,1725,-113.3,-18.5,,,,,5.8,24.5
1,24829,238,00:41.0,1,6486274,,,-112.8,-14.4,81.021028,7.633215,1725,-117.4,-18.5,,,,,8,21.3
12,20687,269,00:49.0,12,6065666,6065686,5999363,-108,-16,79.959594,6.996296,1725,-107,-15.5,-109,-17.5,-111,-19.5,,15
22,21115,127,00:48.0,22,5197076,5197057,5405954,-103,-13,80.409204,8.335065,1725,-104,-14.5,-107,-17.5,-108,-17.5,6,4
20,23879,205,00:05.0,20,6113024,,,-90,-13.5,81.183399,8.504057,1725,-92,-16,,,,,7,1
2,20858,177,01:41.0,2,6669056,,,-99,-16,80.496835,8.764897,1725,-101,-15.5,,,,,7.7,6.3
2,20858,177,01:46.0,2,6669056,,,-98.5,-15.5,80.49725,8.765606,1725,-102.5,-14.8,,,,,7,5
3,21118,57,01:02.0,3,5406208,5406228,,-107,-17,80.829883,8.555977,1725,-106.5,-14.8,-109.5,-17.5,,,5.5,14
80,26618,6,00:18.0,80,5194322,,,-100,-14.5,80.023752,9.746331,525,-105.5,-20,,,,,,
0,21443,31,01:17.0,0,5226498,,,-103,-13.5,81.685719,7.300268,1725,-109,-19.5,,,,,6,18
1,24604,65,01:21.0,1,5996034,6298624,,-112,-17.5,80.667876,8.273239,1725,-114,-20,-119,-20,,,,
2,26495,26,00:53.0,2,5908244,6782720,,-111,-15.5,80.522511,7.985411,1725,-112,-16,-115,-20,,,8,11
1,23879,206,01:13.0,1,6113024,6113044,5782273,-87,-16.5,81.182615,8.503718,1725,-89,-17.5,-91,-17,-91,-19,7,0
0,23520,180,01:12.0,0,5779222,,,-112.7,-15,79.912183,7.145907,1725,-119.7,-19.7,,,,,10,15
22,21115,127,00:42.0,22,5405472,,,-96.8,-13.4,80.408827,8.334727,1725,-101.2,-17.9,,,,,9.6,3.7
22,21115,127,01:35.0,22,5405472,5197076,,-110,-12.5,80.409532,8.3344,1725,-114,-16.5,-115,-17.5,,,,2
81,27394,229,01:05.0,81,6050158,,,-115,-12.5,79.732649,8.037423,525,-122,-18,,,,,3,28
10,20303,212,00:42.0,10,5197598,,,-87.6,-13.1,81.725243,7.68702,1725,-91.7,-17.2,,,,,8.2,3.8
0,20254,198,00:40.0,0,5175318,5944066,5305347,-110,-19.5,79.892136,6.99123,1725,-107,-15.5,-112,-20,-112,-20,,
3,21118,57,00:41.0,3,5406208,5406218,,-97,-11,80.832318,8.548354,1725,-102,-12,-109,-20,,,6,1
11,20424,126,00:16.0,11,5493790,5228289,,-106.5,-14.5,81.540931,7.904614,1725,-111.5,-19,-113,-18,,,7,47.5
0,21846,95,01:19.0,0,5152002,5152022,,-90,-15,79.850937,6.919131,1725,-91,-15,-95,-20,,,9,1
10,23079,269,00:25.0,10,6782722,5623552,5618945,-110,-17.5,80.522357,7.96784,1725,-111,-18.5,-112,-18.5,-114,-20,7,49
1,24604,65,01:38.0,1,6316832,,,-102,-15,80.683816,8.226595,1725,-104,-16.5,,,,,,96
3,21118,57,00:59.0,3,5795072,5787904,,-104,-14,80.815311,8.556034,1725,-111,-20,-111,-20,,,,
2,21443,30,00:40.0,2,5489439,,,-99.5,-13.1,81.670208,7.305192,1725,-100.2,-13.5,,,,,11,7.8
2,24586,446,01:47.0,2,6130690,,,-111.5,-15.8,81.535444,7.92303,1725,-116,-19.3,,,,,7.5,5.5
1,23925,386,00:10.0,1,5912832,6124802,,-96.6,-14.6,81.343062,7.551367,1725,-99.1,-16.6,-100.4,-18.6,,,8.4,1.7
0,27658,30,00:48.0,0,7080450,,,-75,-11,,,1725,-82,-17.5,,,,,9,0
2,27658,32,01:16.0,2,6206977,,,-116,-18.5,79.856366,6.917642,1725,-114,-17.5,,,,,3,6
22,25709,423,01:43.0,22,6581506,,,-90,-14.2,81.831611,7.412638,1725,-90,-15.4,,,,,,
32,20104,200,00:14.0,32,5133056,,,-100,-11,79.879882,6.900027,1725,-107,-17,,,,,6,4
2,26650,296,01:05.0,2,5284884,5330433,6822401,-97,-18,79.872008,7.268584,1725,-95,-14.5,-97,-17,-100,-20,6,3
80,27107,89,00:02.0,80,5334894,,,-104.5,-12,81.273398,8.448111,525,-109.2,-15.6,,,,,7.4,12.9
32,20104,200,00:33.0,32,5424640,,,-79,-8.5,79.879676,6.901008,1725,-84,-8,,,,,10,0
2,20003,184,01:34.0,2,6154753,5120769,6154752,-87,-13.5,79.852894,6.902687,1725,-92,-17,-94,-18,-94,-18,10,2
21,26426,236,00:31.0,21,5224991,6765057,,-111,-19,81.832492,7.408697,1725,-109,-17.5,-111,-19.5,,,,
1,25629,115,01:36.0,1,6561024,,,-102.8,-11.3,80.313018,8.168903,1725,-109.9,-18.7,,,,,10.3,2.7
80,27107,89,00:46.0,80,6938960,6939218,5872465,-101,-15.5,81.26655,8.446758,525,-101,-19.5,-101,-18.5,-101,-20,2,58
3,21585,112,01:33.0,3,4294967295,,,-111.7,-16.8,80.138757,7.132547,1725,-112.5,-17,,,,,7,15.7
22,24653,411,01:39.0,22,6311168,,,-96,-15.3,81.732748,7.678617,1725,-99.2,-16.8,,,,,7.3,6.3
12,20300,259,01:23.0,12,5222933,5222914,,-98.3,-14.3,81.827639,7.419856,1725,-101.7,-17.3,-103.3,-18.7,,,5,9
0,23882,408,01:33.0,0,6120192,5820426,,-101,-15,81.702479,7.730248,1725,-101,-15.5,-104,-17.5,,,6,8
0,20126,193,01:50.0,0,5134338,5509378,5138690,-94,-15,79.84402,6.936103,1725,-95,-17,-101,-20,-101,-20,9,0
2,21879,299,01:50.0,2,5625858,5791233,,-120,-14.5,80.231763,8.16235,1725,-125,-18.5,-125,-19,,,5,38
41,20649,370,00:26.0,41,5286186,,,-106,-11.5,,,3650,-111,-16,,,,,7,26
21,21115,400,00:58.0,21,5228032,4294967295,,-106,-11,80.401975,8.329461,1725,-110,-15.5,-114,-19.5,,,6,12
1,24604,65,00:54.0,1,4294967295,,,-98,-14.5,80.653841,8.276664,1725,-109,-20,,,,,,
0,20015,150,01:44.0,0,7051521,5233410,5120788,-89,-15,79.852195,6.91348,1725,-86,-13.5,-90,-18,-93,-18.5,6,1
2,20424,128,00:04.0,2,6127104,6130688,6294016,-114,-14.5,81.548414,7.906965,1725,-115,-16.5,-116,-17.5,-117,-18,,31
3,21585,112,01:52.0,3,5525770,5291786,5525790,-110,-17,80.127048,7.130392,1725,-109,-17,-111,-19,-115,-20,8,16
21,21115,400,01:26.0,21,5492168,,,-101.4,-15.3,80.403998,8.334441,1725,-105.2,-19,,,,,2,16.7
2,20514,11,01:35.0,2,5498114,,,-92,-15.5,79.861758,6.945612,1725,-93,-14.5,,,,,6,4
1,24604,65,00:54.0,1,6170369,6298624,,-105,-15.5,80.666078,8.278058,1725,-106,-16.5,-110,-20,,,6,31
30,20303,327,00:16.0,30,5197569,6124034,,-88.1,-14.4,81.725925,7.686406,1725,-90.7,-16.1,-93.6,-18.6,,,7.8,5
0,21443,31,00:22.0,0,5155586,5226498,,-110.6,-15.8,81.681118,7.301828,1725,-111.3,-16.4,-113.3,-18.4,,,5.3,13.2
2,20424,128,00:00.0,2,6294016,,,-105,-13.2,81.554096,7.918422,1725,-109.2,-16.9,,,,,6.3,18.6
2,20424,128,00:52.0,2,6155530,6127104,6130688,-111,-16,81.502026,7.928085,1725,-113,-17,-116,-18,-119,-20,5,91
2,20424,128,00:57.0,2,6155530,6127104,,-110,-14.5,81.502022,7.928072,1725,-113,-17,-116,-16.5,,,5,90
3,21118,57,00:08.0,3,5406208,5406228,,-93,-15.8,80.831802,8.551724,1725,-96,-16.8,-97,-18.5,,,8,8
0,23662,93,01:53.0,0,5817090,6002688,,-113,-15,80.043286,8.821747,1725,-114,-15.5,-118,-19.5,,,7,69
2,25923,161,00:28.0,2,6636288,6003968,5301762,-100,-18,79.956918,7.006027,1725,-101,-19,-102,-18,-102,-19.5,3,4
2,25923,161,01:56.0,2,6636289,5301762,5290004,-90,-13.5,79.957364,7.004194,1725,-92,-16.5,-94,-18,-94,-18,6,3
0,20666,36,01:35.0,0,5290517,5290497,,-82,-12.5,79.887962,6.98102,1725,-91,-19.5,-91,-20,,,11,0
1,20792,277,01:24.0,1,5322762,6755585,,-107.3,-13.4,80.452649,7.442081,1725,-110.9,-16.5,-114.4,-19,,,7,19.5
2,20731,377,01:54.0,2,5307137,5295382,,-104,-13.5,79.8397,7.213298,1725,-110,-19,-111,-20,,,4,3
12,21135,105,01:55.0,12,5535754,5904130,,-101,-13.5,80.006631,6.98029,1725,-103,-15.5,-104,-16.5,,,6,12
1,23879,206,00:07.0,1,6113024,5782273,6113044,-88,-17,81.182617,8.50372,1725,-90,-17,-90,-18.5,-90,-16.5,8,0
1,23879,206,01:22.0,1,5782273,5220353,,-112,-17,81.186526,8.5049,1725,-116,-18.5,-117,-19.5,,,6,8
11,20424,126,00:05.0,11,5228318,,,-96,-13,81.554859,7.903502,1725,-100,-17,,,,,9,31
2,20424,128,01:12.0,2,6155530,6127104,6130688,-112,-16,81.502029,7.928096,1725,-113,-17,-116,-17.5,-119,-20,4,90
1,21574,375,01:56.0,1,5289473,5411841,,-106.5,-18.5,79.866702,7.069892,1725,-106.5,-18.5,-109,-19.8,,,4,13.5
1,21574,375,01:56.0,1,5522954,5411861,,-106,-15.5,79.859085,7.067577,1725,-106,-15.5,-109,-17.5,,,9,6
3,24157,57,00:24.0,3,5195030,,,-104,-14.6,79.849232,7.211374,1725,-107,-16.5,,,,,6,3.5
0,21846,95,00:30.0,0,5152002,5152022,5152001,-79,-14.5,79.850703,6.919114,1725,-83,-16,-85,-17,-86,-19.5,9,1
2,27658,32,00:29.0,2,5234689,,,-101.5,-14.3,79.859191,6.916513,1725,-103.5,-16.5,,,,,6,4.5
2,27658,32,01:16.0,2,5234688,5234689,,-68,-12,79.860809,6.918149,1725,-69,-13.5,-74,-19,,,8,2
0,27658,30,00:11.0,0,5146882,,,-93.7,-11.3,79.865137,6.917042,1725,-97,-15.8,,,,,9,3
1,25709,439,01:24.0,1,7177728,,,-111,-15,81.839644,7.409425,1725,-112,-14,,,,,,
0,25629,116,00:43.0,0,6561025,,,-100,-14,80.315935,8.167514,1725,-105.5,-17.3,,,,,7.5,9
20,20301,222,01:28.0,20,5197056,,,-88,-11,80.414166,8.339962,1725,-93,-16.5,,,,,9,1
80,27107,89,01:37.0,80,6939482,,,-69,-11.5,81.269162,8.44706,525,-77,-18.5,,,,,4,4
80,27107,89,00:40.0,80,5334894,,,-103.2,-12,81.271353,8.451138,525,-109,-17.5,,,,,7.7,11.3
3,21585,112,01:47.0,3,4294967295,6017536,4294967295,-110,-20,80.145702,7.126618,1725,-107,-16,-107,-16,-108,-17.5,6,22
30,24045,144,01:30.0,30,6127104,,,-106.1,-14.5,81.521728,7.94573,1725,-111.3,-17.9,,,,,6,38
30,24045,144,01:50.0,30,6127104,,,-110.1,-15.1,81.520335,7.945833,1725,-113.3,-17.4,,,,,6.3,26.3
1,26446,248,01:37.0,1,5293059,6770176,5293079,-115,-17,79.977057,7.147727,1725,-115,-18,-117,-19,-117,-19.5,6,8
1,26446,248,01:58.0,1,5293059,,,-103.1,-13.6,79.978808,7.139942,1725,-107.3,-17.5,,,,,6,8.8
0,25629,116,00:07.0,0,5901826,,,-93.5,-12.5,80.320384,8.173942,1725,-100.5,-19,,,,,,19
3,25629,346,00:03.0,3,5809695,5227264,,-112,-15,80.31354,8.20637,1725,-115,-18.5,-117,-20,,,4,56
2,23002,259,01:42.0,2,5888523,5810708,5771265,-104,-16.5,80.131726,7.014463,1725,-105,-16,-111,-20,-111,-19.5,6,30
1,21193,169,01:23.0,1,6152724,5122050,7046144,-93,-14.5,79.857038,6.895518,1725,-91,-13,-93,-15,-97,-19,5,1
1,21193,169,01:01.0,1,6152724,5128193,,-73,-12.5,79.856775,6.8955,1725,-76,-17.5,-79,-18.5,,,12,1
1,21193,169,01:29.0,1,5121301,5121281,6152724,-102,-13.5,79.856453,6.894879,1725,-101,-15,-103,-16,-103,-15,5,2
1,21193,169,01:36.0,1,5150977,5425408,,-101,-10,79.854688,6.895983,1725,-108,-16.5,-111,-18.5,,,5,4
22,20193,90,01:59.0,22,5169410,6123264,5169420,-99,-15.5,79.893577,7.06749,1725,-103,-19.5,-104,-18.5,-105,-19,13,3
22,20193,90,00:20.0,22,5169410,,,-90,-13,79.895642,7.064462,1725,-94.3,-16.3,,,,,8,9
21,21705,178,01:05.0,21,5556480,6180096,5390848,-103,-15.5,80.650376,7.873181,1725,-101,-15,-105,-18,-107,-20,5,3
2,20858,177,01:56.0,2,6669056,,,-101,-14,80.499399,8.763209,1725,-107,-18.5,,,,,12,4
10,23079,269,00:38.0,10,5908244,4294967295,5878528,-110,-18,80.533549,8.010113,1725,-113,-20,-113,-20,-114,-20,5,108
91,27394,230,01:09.0,91,6050128,,,-110.5,-12,79.735583,8.04414,525,-114.5,-16.3,,,,,5.5,15.5
0,20731,375,01:44.0,0,7170326,7170306,6290432,-115,-18,79.84179,7.217828,1725,-115,-17,-116,-18,-119,-20,8,5
2,20015,125,01:01.0,2,5277974,5123851,5277954,-85,-14,79.851537,6.908743,1725,-88,-17.2,-89.3,-17.8,-90.7,-16.8,7.3,1.7
21,23113,431,01:16.0,21,5315072,5995029,5318935,-102,-11,79.993637,9.733599,1725,-115,-18,-117,-19,-118,-20,10,13
11,20424,126,01:05.0,11,6130689,,,-105,-13,81.551698,7.89337,1725,-112,-19.5,,,,,5,11
1,21574,375,01:49.0,1,5289473,5411841,,-113,-18,79.862214,7.070308,1725,-114,-17,-116,-20,,,6,11
1,24604,65,00:24.0,1,6298624,,,-108.9,-15,80.66158,8.278959,1725,-111.1,-17.4,,,,,9,26
20,25786,235,01:44.0,20,5283607,,,-99.7,-13.8,79.984135,7.051086,1725,-105,-13.1,,,,,10,14.5
0,27658,30,00:15.0,0,6906881,5248277,,-97,-11.5,79.865276,6.919175,1725,-101,-13.5,-57,-18.5,,,,4
2,24273,387,00:25.0,2,5260033,5266945,,-100,-14.5,79.923837,6.845277,1725,-105,-14,-106,-16,,,12,3
1,21611,149,01:47.0,1,5770497,5770526,,-111,-15,79.964883,7.142454,1725,-112,-16.5,-114,-18,,,9,18
3,24157,57,01:07.0,3,6184214,,,-90.5,-14.4,79.848498,7.211014,1725,-95.3,-17.6,,,,,9.5,3.5
12,23002,153,01:47.0,12,5284610,4294967295,6578176,-111,-15,80.117834,7.034579,1725,-113,-16.5,-118,-20,-119,-20,7,45
1,21193,169,01:30.0,1,5150977,,,-106,-11,79.855854,6.895531,1725,-110,-16.5,,,,,8,3
30,20193,354,01:59.0,30,5297409,,,-99.7,-14,79.886549,7.07117,1725,-102.7,-17.2,,,,,7,12.5
0,20180,309,01:53.0,0,5886742,5136150,5200130,-103,-20,79.866344,6.855988,1725,-102,-16.5,-102,-18,-102,-18,,5
1,23156,89,01:25.0,1,5145088,,,-90.5,-13,79.958891,6.916154,1725,-97.5,-17.1,,,,,9,12.7
20,20438,337,00:17.0,20,5155861,,,-82,-11.3,81.69519,7.71421,1725,-89,-17.3,,,,,5.5,11.5
2,20086,71,01:33.0,2,6126592,6382083,,-101,-10.5,79.850156,6.90545,1725,-105,-14,-110,-20,,,,1
1,21193,169,00:02.0,1,6152724,5122050,5121795,-98,-14,79.856674,6.896119,1725,-100,-15.5,-101,-16,-102,-18,,1
12,24860,405,01:40.0,12,5410325,6371850,,-103,-16,79.854084,7.244743,1725,-100,-14.5,-101,-15.5,,,5,14
12,20649,131,00:55.0,12,5410836,,,-110,-13.9,80.126065,7.275205,1725,-116,-19.6,,,,,9,28.8
12,20649,131,01:12.0,12,5410836,,,-104,-11.5,80.124834,7.272136,1725,-112,-20,,,,,9,30
0,24641,274,01:52.0,0,5538078,,,-92,-14.5,80.092672,7.138958,1725,-99,-20,,,,,6,5
1,21129,112,01:44.0,1,5291264,5295903,,-100,-14.5,79.949119,6.982392,1725,-100,-15.5,-103,-18.5,,,4,17
11,21115,401,01:43.0,11,5604608,,,-101.8,-15,80.398032,8.333611,1725,-105.8,-18.9,,,,,5,22.7
12,20393,259,01:58.0,12,5220630,,,-84.9,-11.7,80.49739,8.75212,1725,-92.6,-18.9,,,,,,0
81,27394,229,00:24.0,81,7012946,,,-106,-11.7,79.731066,8.049611,525,-110.7,-15.2,,,,,10,18
2,23694,223,00:23.0,2,6625025,6065686,6003968,-114,-15.5,79.963841,7.002598,1725,-114,-15.5,-115,-16,-115,-16,5,10
0,24227,98,00:56.0,0,5128962,7080450,,-93.3,-15,79.859602,6.920356,1725,-93,-15.7,-97,-17.7,,,5.5,17
30,24045,144,01:59.0,30,6127104,,,-102.1,-14,81.518717,7.94716,1725,-106.1,-17.8,,,,,6.2,36
3,25629,346,00:09.0,3,5901826,5794049,,-111,-13.5,80.309693,8.187042,1725,-113,-16.5,-116,-18.5,,,6,24
1,25629,115,00:07.0,1,5227294,6561024,,-112,-12.5,80.320759,8.167197,1725,-115,-15.5,-117,-15.5,,,7,14
0,25629,116,01:56.0,0,5901825,,,-112,-16.5,80.336898,8.172779,1725,-111.7,-16,,,,,4.3,37
3,25629,346,01:48.0,3,5809686,5904641,,-119,-19.5,80.298037,8.225612,1725,-116,-17,-117,-18.5,,,4,100
20,20193,328,00:19.0,20,5538818,5290752,,-111,-15,79.883162,7.066472,1725,-114,-17.5,-119,-20,,,3,13
30,20303,327,00:08.0,30,5197569,6124034,,-97.5,-15.1,81.724995,7.686449,1725,-98.2,-15.2,-101.8,-18,,,6.3,4.3
2,24323,250,00:08.0,2,5297921,5210370,6377217,-89,-15.5,79.895253,7.00565,1725,-90,-15,-96,-19.5,-99,-20,,
11,21115,401,01:32.0,11,5405471,5197077,,-94,-11.5,80.404783,8.328526,1725,-100,-17,-102,-18,,,,13
12,20393,259,01:57.0,12,5220640,5337366,,-85,-13.5,80.496607,8.753088,1725,-86,-14,-92,-19.5,,,,3
12,20393,259,01:54.0,12,5220630,,,-82.5,-11.1,80.497026,8.752238,1725,-90.5,-18.4,,,,,8,0.3
2,23694,223,00:42.0,2,6065686,,,-96.3,-13.1,79.965681,7.001452,1725,-98.3,-14.5,,,,,7,7.5
12,20254,386,00:25.0,12,6350081,,,-86,-12.5,79.890028,6.985169,1725,-86,-13.5,,,,,,
1,24604,65,00:04.0,1,6298624,,,-112.2,-14.4,80.684983,8.279248,1725,-117.8,-18.1,,,,,8,54.3
1,24604,65,01:02.0,1,5996034,6298624,,-114,-14.3,80.666846,8.280647,1725,-117.5,-18.8,-118,-18.5,,,8.5,29
2,23113,208,00:24.0,2,5318925,,,-108,-14.5,79.985176,9.727437,1725,-108,-14.5,,,,,,22
11,20424,126,01:48.0,11,5228289,,,-110,-15.8,81.537649,7.895181,1725,-112.7,-18.3,,,,,5.7,50.7
22,21115,127,00:39.0,22,5197076,5405472,5405954,-109,-17.5,80.409122,8.335554,1725,-108,-14.5,-110,-16,-112,-19,6,5
1,25629,115,00:32.0,1,5227265,,,-104.5,-12.5,80.321681,8.160376,1725,-111.5,-18.5,,,,,8.5,24
1,25629,115,01:39.0,1,5227265,,,-114.5,-14.8,80.315557,8.154956,1725,-117.3,-17.4,,,,,6,28.8
3,25629,346,01:42.0,3,5227284,,,-97,-11,80.311095,8.176658,1725,-104,-18,,,,,8,10
1,25629,115,01:58.0,1,5227285,,,-109.7,-15.3,80.3162,8.151254,1725,-111.3,-17.5,,,,,,29.7
0,25629,116,01:52.0,0,5227274,,,-112,-14,80.325041,8.179038,1725,-118,-19.5,,,,,5,23
0,27658,30,01:21.0,0,5146882,5146880,,-92,-13.5,79.865698,6.916358,1725,-93,-15.5,-97,-19,,,,4
0,27658,30,00:43.0,0,5146882,5248277,5123585,-109,-15,79.866085,6.917796,1725,-108,-17,-56,-16.5,-110,-17,,4
0,25375,360,00:05.0,0,5944064,6744832,5289216,-104,-14.5,79.906717,7.013356,1725,-107,-18.5,-108,-19.5,-109,-20,,
0,23882,408,01:52.0,0,5820426,5766666,,-105,-16,81.698955,7.730796,1725,-102,-13.5,-105,-16.5,,,7,7
2,20212,440,01:48.0,2,4294967295,,,-101,-12,79.873072,6.877988,1725,-103,-12.5,,,,,8,3
3,20646,274,00:57.0,3,5302048,,,-105.3,-12,79.93554,6.992595,1725,-112,-18,,,,,,10
3,25629,346,00:39.0,3,5227264,,,-113,-15.5,80.31354,8.20637,1725,-116,-18,,,,,4,56
1,21193,169,01:43.0,1,5121795,5425408,,-89,-13,79.855851,6.89644,1725,-87,-13,-92,-17,,,5,1
1,23156,89,01:57.0,1,6618627,,,-89.5,-13.8,79.956692,6.914551,1725,-93.5,-14.8,,,,,12.5,4
2,20346,20,01:19.0,2,5208576,6156032,,-101,-15,80.054643,7.159136,1725,-104,-16.5,-105,-18.5,,,9,4
2,21456,189,00:58.0,2,6565378,,,-113.5,-14.1,81.685117,7.592041,1725,-117,-17.5,,,,,5.5,49.3
0,20015,150,00:54.0,0,5233410,,,-84,-10.7,79.851513,6.912877,1725,-90.7,-16.5,,,,,8.3,1.3
22,21115,127,01:27.0,22,5197076,,,-93.3,-13.8,80.409547,8.334578,1725,-100,-17.7,,,,,7,3
21,21115,400,01:32.0,21,5405472,5405470,,-88,-14.5,80.409853,8.332238,1725,-93,-19.5,-94,-20,,,,1
22,21115,127,01:54.0,22,5405472,5405443,,-92,-15,80.410659,8.334251,1725,-93,-15.5,-99,-20,,,,3
21,21115,400,01:51.0,21,5405451,5405472,,-97,-18,80.409675,8.332948,1725,-98,-15,-102,-17,,,10,0
81,27394,229,01:17.0,81,6050129,,,-108,-11.5,79.73892,8.045535,525,-115.6,-17.6,,,,,7,13.5
91,27394,230,00:08.0,91,6050138,6050128,,-105,-12.5,79.736589,8.040431,525,-113,-19,-114,-20,,,8,21
2,23694,223,00:05.0,2,6065686,5882370,,-85,-12.5,79.965305,7.002644,1725,-85,-11,-92,-18.5,,,,5
0,20015,150,01:05.0,0,5233410,,,-85.3,-12.2,79.851615,6.912144,1725,-89,-15.7,,,,,8,0.5
21,23113,431,00:55.0,21,5318914,6046976,,-108,-12.5,79.990957,9.734281,1725,-112,-17.5,-115,-20,,,8,8
0,27658,30,00:03.0,0,5248277,7080449,,-94,-11.3,79.865884,6.918112,1725,-48,-13.3,-99.5,-17.3,,,7,2.5
0,27658,30,01:43.0,0,5123585,,,-81.3,-10.7,79.863843,6.918563,1725,-87.7,-14.8,,,,,10,1
